,text,label
5683,"First that team wins that thing, now thisPalmOne (PalmSources biggest customer and maker of the Treo 650) appears it really might be planning to use Microsofts WindowsMobile OS in its Treo line of SmartPhones.",4
5684,"WASHINGTON (CBS.MW) - The number of workers filing for state unemployment benefits plunged by 44,000 in the week ending Sept. 4 to 319,000, the Labor Department said Thursday.",3
5685,Albert Pujols hit a tie-breaking three-run home run as the St. Louis Cardinals beat the Los Angeles Dodgers 6-2 to reach the National League Championship Series for the second time in three years.,2
5686, KABUL (Reuters) - Three U.N. workers held by militants in  Afghanistan were in their third week of captivity on Friday  after calls from both sides for the crisis to be resolved ahead  of this weekend's Muslim festival of Eid al-Fitr.,1
5687,"SUNNYVALE, Calif. PalmSource -- the maker of Palm operating systems for handheld computers -- plans to introduce new software tomorrow to serve as the brains for so-called smart phones.",3
5688,AP - Researchers at the Alaska Sealife Center are poking into the private lives of Steller's eiders  #151; a rare sea duck that is disappearing from its nesting grounds in Alaska.,4
5689,Digital video recorder maker TiVo Inc. on Thursday reported a wider quarterly net loss as it increased spending to accelerate subscriber growth.,4
5690,"The two co-founders of Google each plan to sell as many as 7.2 million shares of their stock during the next 18 months, giving them more than \$1 billion apiece at current prices.",3
5691,Hedge funds are gaining in popularity as they pursue a host of investment strategies.,3
5692,"AP - The state set a court-ordered rule for recounting touch-screen ballots in close elections Friday, but voter-rights groups complained the changes fell far short of what is needed to ensure a fair vote.",1
5693,"China Netcom, the smallest of Chinas four big telecoms carriers, raised US\$1.13 billion from a Hong Kong and New York IPO priced just above the mid-point of its indicated range, sponsor Goldman Sachs said on Wednesday.",3
5694,"World News: Washington, Dec 14 : A new futuristic study by researchers at the University of Stanford is predicting that by the time the next century rolls around, a number of bird species that we take for granted today will become mere pictures in bird ",4
5695,AP - Things are going so well with the surprising San Diego Chargers that they're asking season-ticket holders for playoff deposits and one of their least-known players is dating Pamela Anderson.,2
5696,"oogle today cut the estimated price range of its initial stock offering by about a quarter, to between \$85 and \$95 a share, valuing the Internet search engine company by as much as \$25.8 billion. ",3
5697,"There's nothing routine about working in space, as astronaut Mike Fincke found out recently when he did some soldering onboard the International Space Station.",4
5698,"For the second straight game, Wake Forest had to fight off its own inconsistency and an opponent that refused to quit. Chris Paul scored 16 points despite taking just three shots from the field Thursday night to help the No.",2
5699,"Pakistan #39;s security agencies shot and killed a militant wanted for masterminding an assassination attempt on President Pervez Musharraf last year, intelligence officials said on Sunday.",1
5700,"NewsFactor - Intel has introduced a third-generation Itanium 2 into the market, but Microsoft (Nasdaq: MSFT) has noted that its Windows Server 2003 Compute Cluster Edition will not run on servers with the chip.",4
5701,"A spokeswoman for the foreign ministry, Daniela Stoffel, said the 267 Swiss currently in Ivory Coast had not been affected by the violence directed at French citizens and French holdings.",1
5702,"By JOHN ANTCZAK     LONG BEACH, Calif. (AP) -- It was billionaire Paul Allen's \$20 million that allowed Burt Rutan to build SpaceShipOne, the first privately financed manned rocket to reach space...",4
5703,"Hi-tech fraudsters have developed a new way of tricking customers who go online to do their banking, analysts warned yesterday. A  quot;Trojan horse quot; programme insinuates itself into a user #39;s computer via an email ",4
5704,"Putnam Investments will pay \$40 million to settle yet another regulatory probe, while corporate parent Marsh  amp; McLennan Cos. yesterday said it would cut 3,000 jobs in the fallout from the price-fixing and bid-rigging scandal enveloping its insurance brokerage unit.",3
5705,"IBM, a barometer of trends in the computing business, has reported a solid quarterly performance that pointed to modest if uneven improvement in the corporate technology sector.",3
5706, LONDON (Reuters) - The dollar held steady near this week's  four-week low against the euro on Tuesday with investors  awaiting a German investor confidence survey and U.S. consumer  inflation numbers to shed light on the direction.,3
5707,"MIAMI - Friday may mark No. 5 Miamis entrance into the Atlantic Coast Conference. However, you can forgive the Hurricanes if the game has a familiar feel to it.",2
5708,Australian financial services group AMP Ltd. on Wednesday reported a return to profit in the first half of the year after cutting loose its loss-making British insurance operations. ,3
5709, SEOUL (Reuters) - Police questioned 350 South Korean  students Friday and more were under suspicion in a widening  probe into cheating that has uncovered a link between two  national obsessions -- education and mobile phones.,4
5710,The dollar held a one-day gain in Asia on speculation policy makers will express concern at its recent decline during a meeting of officials from the Group of 20 largest economies this weekend.,3
5711,Scientists have worries about the Arctic warming as they have determined that the ice in Greenland and the Arctic is melting too rapidly .,4
5712," WANA, Pakistan (Reuters) - Pakistani jet fighters and  helicopter gunships launched air strikes on the South  Waziristan tribal area bordering Afghanistan, killing dozens of  people on Thursday, a witness said.",1
5713,"Banco Santander is making an attempt to seize back the initiative in its 8.3bn takeover of Abbey National, speeding up its bid timetable while rival bidders continue to circle the UK bank.",3
5714,Iranian police arrest two men suspected of murdering several children and burying their bodies in the desert. ,1
5715,"MADRID - Just when they thought things would change for the better, Real Madrid slipped back into the mire of possibly a disastrous Spanish Primera Liga season.",2
5716,"Because rarely is a rally so improbable, even the man who pulled it off didn #39;t believe he could. On the same day he crash-landed on the vault and dropped to 12th place, Hamm nailed his final two routines Wednesday evening to claim ...",2
5717,"Under the advertising slogan  quot;Digital Joy, quot; Microsoft and Intel plan a national television advertising campaign in the US, with plans to take the campaign to other countries next year.",4
5718,"It #39;s official. All iPod users are music thieves - according to Microsoft CEO Steve  #39;Monkey Boy #39; Ballmer.  quot;The most common format of music on an iPod is  #39;stolen #39;, quot; he told reporters in London today, according to a Silicon.",4
5719,"AP - Two-time MVP Kurt Warner beat out Eli Manning for the job of starting quarterback of the New York Giants. Coach Tom Coughlin announced the decision Sunday, a day after indicating he would not decide until after this week's final exhibition game. The Giants open the regular sesaon Sept. 12 at Philadelphia.",2
5720,"Brazil will limit United Nations #39; access to a uranium enrichment plant as US Secretary of State Colin Powell visits the country to press for unimpeded inspections, the country #39;s ambassador in Washington said.",4
5721,"Reuters - Apparel retailers are hoping their\back-to-school fashions will make the grade among\style-conscious teens and young adults this fall, but it could\be a tough sell, with students and parents keeping a tighter\hold on their wallets.",3
5722,"AP - Lamond Murray scored all 13 of his points in the fourth quarter, helping the Toronto Raptors overcome a 20-point deficit in the second half to beat the San Antonio Spurs 96-91 Sunday.",2
5723,"Telling people off activates a part of the brain linked to enjoyment and satisfaction, say scientists.",1
5724,Dell Inc. and Microsoft Corp. said Monday they are working together to integrate their systems management applications to allow customers to update server hardware and software with a single tool.,4
5725,"Aug. 18 (Bloomberg) -- Israeli soldiers were behind an explosion at a house used by Hamas gunmen in Gaza City that killed five Palestinians, the Israeli daily newspaper Haaretz said, citing an unidentified Israel Defense Forces official. ",1
5726," NEW YORK (Reuters) - U.S. stocks looked to open lower on  Wednesday as concerns about Hurricane Ivan weighed on sentiment  and Coca-Cola Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=KO.N target=/stocks/quickinfo/fullquote""&gt;KO.N&lt;/A&gt; warned that earnings for the rest of  the year would lag expectations.",3
5727,"AP - An Israeli aircraft fired two missiles at a vehicle traveling in the Gaza Strip late Thursday, killing two people including a senior Hamas member at the top of Israel's most-wanted list, a spokesman for the militant group said.",1
5728," SOUTH BEND, Ind., (Sports Network) - The University of  Notre Dame has named New England Patriots assistant Charlie  Weis its 28th football coach. Weis, who will the fired Tyrone  Willingham, will be introduced at a press conference Monday at  11 a.m. (et).",2
5729,"PONCA CITY, Okla. - Oklahoma City bombing conspirator Terry Nichols will not appeal his state murder convictions for his role in the 1995 bombing of the Oklahoma City federal building, his attorney said Thursday...",1
5730,"Computer Associates (Quote, Chart) has completed a major overhaul of its storage management software, updating and packaging its products into one  quot;integrated, intelligent quot; line.",4
5731,"BAGHDAD (Iraq): As the intensity of skirmishes swelled on the soils of Iraq, dozens of people were put to death with toxic shots by the US helicopter gunship, which targeted the civilians, milling around a burning American vehicle in a Baghdad street on ",1
5732,"Inhabitants of virtual worlds are giving the games they play real economic power, a study has found.",4
5733,"The 7710 model features a touch screen, pen input, a digital camera, an Internet browser, a radio, video playback and streaming and recording capabilities, the company said.",4
5734,"Miami, FL (Sports Network) - Mike Lowell #39;s contract with the Florida Marlins is no longer contingent on the team getting a new stadium.",2
5735,AP - Steve Francis scored 29 points and No. 1 draft pick Dwight Howard added a career-high 24 in his homecoming as the Orlando Magic beat the Atlanta Hawks 117-99 Friday night.,2
5736,"OAKLAND, United States : Bobby Crosby belted a game-winning sacrifice fly as Oakland beat Seattle 6-5 but they couldn #39;t prevent Japan #39;s Ichiro Suzuki from posting his 252nd hit of the season.",2
5737,The move by JPMorgan Chase to cancel a \$5 billion technology services contract with IBM may show  quot;megadeals quot; are going the way of the dinosaur.,3
5738,"Brazil's economy expanded 6.1 percent in the third quarter compared to same period a year ago, lifted by exports and rising domestic consumer demand, the government said Tuesday.",1
5739,"Jose Mourinho, the Chelsea manager, last night talked about how  quot;emotional quot; it will be returning to Barcelona in the last 16, knockout stage of the Champions League.",2
5740,"Bosnia #39;s main Muslim, Serb and Croat nationalist parties were ahead in local polls, partial results showed on Sunday, but voter turnout fell below 50 percent for the first time.",1
5741,"Miguel Angel Jimenez leads the BMW International at the halfway point on 134 with David Lynn and Retief Goosen jointly second a stroke behind, but these are two of very few facets of this tournament that are clear and incontrovertible.",2
5742,The Belarus electoral commission announced on Sunday that the referendum had approved the lifting of the constitutional ban on a third consecutive term for President Lukashenko.,1
5743,British Airways today pledged to carry out an investigation into a staff shortage that sparked travel chaos at Heathrow Airport last week.,3
5744,AP - Illinois apparently is going to spend a little longer at No. 1 this time.,2
5745,"WASHINGTON : The US economy will grow solidly in 2005 despite high oil prices, no matter whether President George W. Bush or John Kerry is in the White House, top business economists said.",3
5746,"Two days after announcing that the head of its semiconductor business will leave the company, Koninklijke Philips Electronics NV on Friday lowered its forecast for the chip division #39;s third-quarter sales.",3
5747,"TESCO, the UKs biggest supermarket chain, is launching an online music service that it hopes will rival Apples market-leading iTunes.",4
5748,"Osama bin Laden directly admitted for the first time that he carried out the Sept. 11 attacks and promised to outline ""the best way to avoid another Manhattan.""",1
5749,washingtonpost.com - The Supreme Court yesterday agreed to consider whether the federal government should require cable television operators to open their cable lines to Internet service providers offering competing services.,4
5750,"seized in Baghdad were abducted west of the capital, an Egyptian diplomat in Baghdad said on Friday. and the abduction of two Italian aid workers from their office earlier this month.",1
5751,Ivory Coast #39;s rebel chief said on Thursday he wanted President Laurent Gbagbo charged with war crimes as the West African country #39;s leader called on thousands of foreigners who fled mob violence to return.,1
5752,"Cambodia, Laos, Myanmar and Vietnam (CLMV), four less-developed countries of the Association of Southeast Asian Nations (ASEAN), on Sunday vowed tofurther their sub-regional ",1
5753,"The Denver Broncos took a 20-0 lead in the first quarter and cruised to a 34-13 victory over the Saints on Sunday, setting off choruses of boos from fans and harsh words from team owner Tom Benson.",2
5754,Jamie Dimon waited less than three months after becoming president of JPMorgan Chase  amp; Co. to install as finance chief a banker he worked with for more than a decade.,3
5755,A gas explosion at a coal mine in northern China killed 33 workers in the 10th deadly mine blast reported in three months. The explosion occurred yesterday at 4:20 pm at Nanlou township ,1
5756,Oil prices remain steady in New York trade as official data showed the first rise in US crude stocks in 10 weeks.,3
5757,"Last year a chunk of the foam damaged a wing of the Columbia, leading to the breakup of the shuttle high over Texas. NASA is aiming for three shuttle flights in 2005.",4
5758,"ZURICH, Aug 19 (Reuters) - Top Swiss telecoms group Swisscom (SCMN.VX: Quote, Profile, Research) confirmed takeover talks with neighbouring Telekom Austria (TELA.VI: Quote, Profile, Research) had ended without result, the group said on Thursday, crushing ...",3
5759,Russian President Vladimir Putin barely left time for the funerals before cynically exploiting the deaths of more than 300 children and adults.,1
5760,"Microsoft tells Asian leaders that they could face intellectual property rights claims if they use free Linux software, a report says.",3
5761,"Reuters - Japan's Nikkei share average slipped 0.55\percent in early trade on Monday after a weak U.S. jobs report\pushed the dollar down against the yen, hurting the shares of\Japanese exporters.",3
5762," MILAN (Reuters) - Turin's Olympic Committee needs to raise  another 65 million euros from sponsors to meet targets for the  2006 Winter Games, its chief said on Monday after reports of a  huge budget gap had sparked a national political row. Turin's  mayor ordered an audit of Olympic spending after organizers  said they had a 180 million-euro (\$227 million) hole in their  books due to sponsorship shortfalls and lower sales forecasts.",2
5763,AP - Woody Austin made a 6-foot birdie putt on the first playoff hole to beat Tim Herron and win the Buick Championship on Sunday.,2
5764,"Canadian Press - CAIRO, Egypt (AP) - An explosion tore through an Egyptian resort hotel Thursday night where Israelis were vacationing at the end of a Jewish holiday, killing at least 30 people and wounding more than 100, officials said.",1
5765,"Tyco International Ltd. (TYC.N: Quote, Profile, Research) said on Tuesday it repurchased \$350 million of convertible bonds, which will result in a fourth quarter charge of \$167 million ",3
5766," MOSCOW (Reuters) - Investigators examined flight recorders  Thursday from Russia's mystery double air crash in which 89  people died, but one official doubted they would be of any use.",1
5767,Interactive posters at 25 underground stations are helping Londoners travel safely over Christmas.,4
5768,"LaVar Arrington, Washington D.C.'s most popular athlete, has endeared himself to the area with a hard-hitting style of linebacking and a soft touch with the fans.",2
5769,"First, thanks to all those Bengals fans who wrote to complain about the dig on their team #39;s uniforms. Yeah, this time of year I like pumpkin pie and sweet potatoes, too, but not when I have to wear them on Sundays.",2
5770,"THOUSAND OAKS, Calif. -- Tiger Woods and Colin Montgomerie tied for the lead at the Target World Challenge on Friday; each shot five-under 66.",2
5771,"Torri Edwards, the American sprinter, was shown no mercy here last night when the Court of Arbitration for Sport upheld her two-year doping ban. ",2
5772,"Campbell Soup Co., the world #39;s biggest soupmaker, said fourth-quarter profit declined 20 percent, the biggest drop in more than two years, because of falling sales and costs to fire workers.",3
5773,"TAMPA, Fla. -- A half hour after helping the Seahawks hold onto a 10-6 victory over Tampa Bay yesterday, defensive end Grant Wistrom sat at his locker half-dressed, constantly swatting a steady drip of sweat ",2
5774,"As its battle with Oracle continues, the software maker attempts to offer some good news by unveiling tools designed for manufacturers.",4
5775,"Financial terms of the agreement between GM, the world #39;s largest automaker, and its German-American rival weren #39;t disclosed yesterday, but Tom Stephens, GM #39;s group vice ",3
5776,"Analysts gave a broad thumbs-up on Friday to Toronto-Dominion Bank #39;s (TD.TO: Quote, Profile, Research) \$3.8 billion acquisition of a majority stake in Banknorth Group Inc.",3
5777,Tokyo- An earthquake of 5.8 magnitude at Ritcher Scale rocked the Northern Japan on Monday. It is an earthquake prone area where country #39;s deadliest earthquake in years struck last month.,1
5778,"Modeling his new Miami Heat uniform, a slimmed-down center Shaquille O'Neal promised to be a team leader during the organization's designated media day.",2
5779,The F.D.A. cleared the way for a company to market implantable microchips that would provide easy access to medical records.,1
5780,"Diana Taurasi has another award to add to her trophy case. The Phoenix Mercury guard was the runaway winner yesterday as the WNBA Rookie of the Year. Taurasi, who led the University of Connecticut to three successive NCAA championships, became the second No. 1 overall draft pick to win the award, joining Washington's Chamique Holdsclaw (1999). Taurasi was fourth in ...",2
5781,"WARSAW - Poland should decide soon when to pull its troops out of Iraq and end a political debate that encourages Al-Qaeda, Prime Minister Marek Belka says.",1
5782,"AUSTIN, Texas - A retired Texas National Guard official mentioned as a possible source for disputed documents about President Bush's service in the Guard said he passed along information to a former senator working with John Kerry's campaign.    Also, a White House official said Saturday that Bush has reviewed disputed documents that purport to show he refused orders to take a physical examination in 1972 and did not recall having seen them previously...",1
5783,"Reuters - New evidence shows that polar bears are\suffering from industrial chemicals swept to the Arctic from\nations thousands of miles to the south, the WWF global\conservation organization said on Monday.",4
5784,"Russian President Vladimir Putin said Western countries observe double standards when they call Chechen separatists rebels instead of terrorists, the Independent reported.",1
5785,Barcelona coach Frank Rijkaard lavished praise on Ronaldinho after the Brazilian #39;s brilliant late winner saw off the challenge of Champions League opponents AC Milan.,2
5786," WASHINGTON (Reuters) - The United States is cracking down  on the growing trade in counterfeit and pirated goods that  costs U.S. businesses hundreds of billions of dollar annually,  U.S. government and industry officials said on Monday.",4
5787,"OSAKA, Aug 31, 2004 (Kyodo via COMTEX) -- Sanyo Electric Co. will jointly develop a next-generation DVD format, called HD-DVD, with Toshiba Corp.",4
5788," BAGHDAD (Reuters) - A suicide car bomb hit a bus carrying  Iraqi National Guards on Sunday, killing 22 people in the  deadliest attack of its kind in nearly four months on Iraqis  cooperating with U.S. forces to secure a Jan. 30 election.",1
5789,TORONTO (CP) - Stock markets were lower Monday morning on a mixed series of earnings reports and oil prices that continued to hover around the \$55 US a barrel level.,3
5790,"Dave Wannstedt wasn #39;t happy with Jay Fiedler on Saturday, and the feeling was mutual. Wannstedt benched Fiedler at halftime of the Miami Dolphins #39; 17-7 loss to the Tennessee Titans, and the quarterback said he was disappointed about the quick hook.",2
5791,"JAKARTA, Oct 20 (AFP) - Susilo Bambang Yudhoyono was Wednesday sworn in as Indonesia #39;s sixth president, promising to revive a precarious economy by personally leading a war on endemic graft while also tackling terrorism.",1
5792,"Gold prices rose to 16-year highs on Tuesday, spurred on by buy #39; #39; signals in technical price charts and fears that inflation, seemingly under control, could rise again in the months ahead.",3
5793,"Canadian Press - BLAIRMORE, Alta. (CP) - A woman who stumbled upon a grizzly bear sow and two cubs in a wilderness area of southwestern Alberta was mauled Thursday but managed to escape.",1
5794,"Reuters - Ketchup maker H.J. Heinz Co. (HNZ.N) on\Tuesday reported a 9 percent drop in quarterly profit after\spinning off some brands, but demand for new items like Ore-Ida\Extra Crispy fries helped to boost sales.",3
5795,ATHENS (Reuters) - The International Weightlifting Federation (IWF) has named the five who failed drugs tests before the Athens Olympics. ,2
5796,"Jermaine Dye began the fireworks in the sixth with a two-run home run and Tim Hudson baffled the Orioles as Oakland rolled, 11-0, Tuesday.",2
5797,NASA is preparing to launch a nimble spacecraft to detect the most violent explosions in the cosmos and study their afterglow for hints of their origin.,4
5798,"Ian Poulter captured the Volvo Masters at Valderrama with a play-off victory against local favourite Sergio Garcia. Alistair Forsyth, three strokes ahead overnight, bogeyed the first two and was caught by an early Poulter birdie.",2
5799,"AFP - Three Georgian soldiers have been killed and five wounded in clashes in Georgia's separatist region of South Ossetia, Rustavi 2 television reported, quoting an unnamed official with the Georgian interior ministry.",1
5800," NEW YORK (Reuters) - Video game publisher Acclaim  Entertainment Inc. &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=AKLM.PK qtype=sym infotype=info qcat=news""&gt;AKLM.PK&lt;/A&gt;, which has been hampered by a lack  of hit titles, filed for bankruptcy liquidation on Thursday  after failing to line up new financing.",4
5801,"AP - Carl Pavano decided Saturday he wanted to pitch for the Yankees, and his agent and New York closed in on a four-year contract worth about  #36;39 million.",2
5802,"India News: Chennai, Oct 19 : Tamil Nadu #39;s security forces were triumphant Tuesday after dramatically killing forest brigand Veerappan, ending a gory criminal saga as well as the country #39;s longest manhunt.",1
5803,"BRUSSELS (AFP) - Eurozone figures due out this week will confirm that confidence is slumping due to high oil prices and the rise of the euro, and that inflation is easing, economists said.",3
5804,"The dollar creeps to a new low against the euro in early European trade, after hitting a 12-year low against sterling.",1
5805,"Prize-winning Spanish writer  Camilo Jose Cela informed for General Franco's regime, a historian says.",1
5806,Canadian Press - OTTAWA (CP) - The government turned aside attempts Tuesday by its language czar to exempt bilingualism initiatives from a spending review.,1
5807,PSV Eindhoven defender Andr Ooijer is expected to miss upwards of a month due to an injury suffered during their weekend romp over Heerenveen.,2
5808,If at first you don #39;t succeed - and you #39;re Sony - it #39;s a good bet that success is a mandate the second time around. ... la the ubiquitous iPod - Sony #39;s last stab at a hard-disk-based digital music device sank with only a trace.,4
5809,Home Secretary David Blunkett has denied abusing his position to help fast-track a visa application for a friend's nanny,1
5810,"Citigroup was fined \$250,000 for failings in its hedge-fund business yesterday and agreed to close its Japanese trust banking arm as its regulatory problems continued.",3
5811,Apple introduces an iPod capable of storing and displaying photos in an effort to stay ahead in the market for digital music players.,3
5812,"By Christopher Bowe and Andrew Jack in Whitehouse Station, New Jersey. Merck has quickened the pace of its restructuring with plans to cut a further 700 jobs, targeting about \$3bn in savings by the end of 2008 ",3
5813,"NEW YORK - The general counsel for broker Marsh  amp; McLennan Cos. will step down next week as the embattled firm seeks to clean house and reform its business practices, the Wall Street Journal reported on Friday.",3
5814,"While it waits for a federal court to rule on its hostile bid for PeopleSoft, Oracle (Quote, Chart) is keeping the deal in play. The database giant extended its previously announced tender offer of \$21 for ",4
5815,"The US says it may send more troops to Iraq before January, depending on the outcome of its offensive in Falluja.",1
5816,"Jerry Rice, the most productive receiver in N.F.L. history, got his wish Monday night when the Oakland Raiders traded him to the Seattle Seahawks.",2
5817,"Today #39;s successful retailers are constantly reinventing themselves to differentiate their stores from competitors, especially Wal-Mart, according to the 2004 Top 100 Retailers ranking sponsored by Triversity, released in STORES magazine, the official ",3
5818,"BURLINGAME, CALIF.-- BEA Systems is expanding the open source Beehive initiative but still has no plans to participate in the Eclipse open source tools organization, despite the embrace of Beehive by Eclipse.",4
5819,The foreign ministers of India and Pakistan prepared to resume talks today after harsh words over the weekend threatened to complicate the wide-ranging discussions that include their decades-old dispute over the Himalayan province of Kashmir.,1
5820,"A partially eaten piece of a grilled cheese sandwich has become the most talked about item on eBay over the past week, bringing in bids of almost \$19,000.",4
5821,The tobacco firm John Player  amp; Sons has announced plans to lay off 90 workers at its cigarette factory in Dublin. The company said it was planning a phased closure of the factory between now and February as part of a review of its global operations.,3
5822,"As peace between Israel and the Palestinians waxed and waned over the decades, there was one constant amid the tumult: Yasser Arafat was at its centre.",1
5823,"A turbulent situation at Notre Dame became even more stormy yesterday when outgoing president Rev. Edward Malloy, speaking at a panel discussion in New York, criticized the school's decision to fire football coach Tyrone Willingham last week.",2
5824,Novell Inc. of Waltham is getting a half-billion-dollar check from Microsoft Corp. to settle an antitrust case that's never been filed.,3
5825,"Whenever a mutual-fund company makes an announcement designed to build the public #39;s excitement and interest, investors should start looking for the answer to one simple question:  quot;What #39;s the big deal?",3
5826,"The iPod helped Apple's profit get up and dance. Apple Computer Inc. reported Wednesday that net income for its fourth fiscal quarter jumped 140 percent from the same period a year ago. &lt;BR&gt;&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;",4
5827,"Nobel Laureate Wilkins, 87, played an important role in the discovery of the double helix structure of DNA, the molecule that carries our  quot;life code quot;, Kazinform refers to BBC News.",4
5828,"Speaking recently at the Calgary Chamber of Commerce, new Environment Minister Stephane Dion seemed to support a more science-based approach to environmental policy-making when he said,  quot;We need better science.",3
5829,"Lycos Europe has recently joined the fight against spam by releasing a screensaver as part of its ""Make Love Not Spam"" campaign, which uses its participants machines to bombard websites that advertise through spam e-mails with data, effectively launching a distributed denial of service attack against them, with the intent being to push up bandwidth bills of the spammers who operate these websites.    Is this an effective new front in the battle against spam?",4
5830,"LONDON, England -- Police investigating a train crash in southern England in which seven people died are focusing on a theory that a driver parked a car on the rails in an attempt to commit suicide.",1
5831," NEW YORK (Reuters) - New applications for U.S. home loans  climbed last week, as most mortgage rates fell from the  previous week, an industry group said on Wednesday.",3
5832,"Investors following Oracle Corp. #39;s hostile takeover battle with PeopleSoft Inc. got plenty of information to digest this week, including bold predictions ",3
5833,"Lyon, France (Sports Network) - Juventus and French international striker David Trezeguet underwent surgery Tuesday on his injured left shoulder.",2
5834,"LAS CRUCES, N.M. - President Bush wants to work with Republican Sen...",1
5835,"LONDON  quot;Cloaca, quot; apparently, is the Latin word for  quot;sewer, quot; which might seem a strange image with which to launch a new theatrical regime.",4
5836,"PARIS Bouygues Telecom and Vivendi Universal, both of France, began a new mobile phone service Wednesday in an attempt to bolster their market share and increase revenue from young customers.",4
5837,"ALICANTE, Spain -- Paul-Henri Mathieu pulled off a remarkable 6-3, 3-6, 2-6, 6-3, 6-3 victory against Spanish No. 1 Carlos Moya to give France a 1-0 lead on the opening day of their Davis Cup semifinal on Friday.",2
5838,A couple hundred people rallied outside the US Department of Labor here yesterday to protest the Bush administration #39;s sweeping changes to overtime rules that opponents say could ,3
5839,"AP - A U.S. soldier was killed in a truck accident north of the Iraqi capital on Wednesday, a military spokesman said.",1
5840,"Egypt condemns the ""irresponsible"" shooting of three police officers by an Israeli tank on the Gaza border.",1
5841,"The Arctic is warming rapidly, which in turn is affecting global climate, according to an ACIA assessment to be released next week.",4
5842,"Dell Inc. will install Novell Inc.'s Suse Linux operating system on Dell PowerEdge servers as part of a worldwide agreement, the companies announced Wednesday at the LinuxWorld conference in Frankfurt, Germany.",4
5843,"InfoWorld - SANTA CLARA, CALIF.  #8211; Enterprises that in the past may have been leery of open source alternatives to commercial software have opened up to the concept, panelists said here Tuesday at an SDForum conference entitled ""Open Source  #8211; Entering the Mainstream. #8221;",4
5844,"Reuters - A loud explosion rocked a cafe\frequented by Iraqi police near the Australian embassy in\Baghdad on Sunday, witnesses said.",1
5845,E-mail records show Air Force Secretary James G. Roche put pressure on opponents of a plan to lease Boeing 767 tanker aircraft.,3
5846,"(National) Sept. 29, 2004 - A British study shows as much as half of the Viagra sold on the Internet is not the real thing. Some of the pills have totally different ingredients.",4
5847," HONG KONG (Reuters) - Hong Kong residents voted on Sunday  in a legislative election that could bring big gains for the  democracy camp, which has angered Beijing by demanding  universal suffrage in the former British colony.",1
5848,"It's still a month from the final vote, but make no mistake, the Heisman Trophy race is heating up. Starting tomorrow, and continuing through the first week of December, the candidates will strut their stuff.",2
5849,"Romanians started to cast ballots in a second-round run-off vote on Sunday to elect a new president for a five-year term. About 17,560 polling stations across the country ",1
5850,Morningstar is under investigation from the Securities and Exchange Commission for taking too long to correct inaccurate data it published regarding a single mutual fund.,3
5851,"THE PGA Championship was only James Nitties #39; fourth start as a professional, but the 22-year-old signalled he has a big future with his second place finish at Coolum yesterday.",2
5852,"The lead negotiators for US Airways flight attendants reached a tentative agreement on a new contract that will save the carrier about \$94 million a year, officials from both sides said yesterday.",3
5853,"WASHINGTON -- The price of oil charged to a new high above \$47 a barrel yesterday amid nagging concerns about instability in Iraq, the uncertain fate of Russian petroleum giant Yukos, and the world's limited supply cushion.",3
5854,"Easton Sports plans to produce bicycle components made out of carbon nanotubes, a step forward for the tiny technology.",4
5855,"Hard-pressed luxury marque Jaguar says it will cut about 1,150 jobs at its main plant in Coventry in a bid to return to profits, in another blow to Britain #39;s fading glory as a carmaking centre.",3
5856,"Britain #39;s Prince Harry, struggling to shed a growing  quot;wild child quot; image, won #39;t apologize to a photographer he scuffled with outside an exclusive London nightclub, a royal spokesman said on Saturday.",1
5857,"LAWRENCE, Kan. (Ticker) -- Second-ranked Kansas looks to post its 12th straight win at Allen Fieldhouse when its host Texas Christian on Thursday.",2
5858,TOKYO : Asia has fallen in love with Wimbledon champion Maria Sharapova -- and the feeling is mutual. The 17-year-old Russian starlet left here Sunday with two more WTA titles safely packed away in her luggage ,2
5859,Swimmer Michael Phelps might have turned in his most wonderfully uplifting performance of the Olympics last night. And he didn #39;t even get wet.,2
5860,The State Secretariat for Economic Affairs (Seco) said Switzerland had agreed to write off SFr264 million (\$227 million) in debts dating back to the 1970s and 1980s.,1
5861," NAJAF, Iraq (Reuters) - Iraqi security forces advanced to  within 400 meters (yards) of Najaf's Imam Ali shrine on  Tuesday, a Reuters witness said.",1
5862,"After getting knocked around by a pair of South Division teams in its first two Big 12 football games, Iowa State welcomes a little Northern exposure this week.",2
5863,Reuters - National joy in Italy at the safe return\of two aid workers held hostage in Iraq gave way in some\quarters on Wednesday to concern that Rome had paid a ransom\for the women's freedom.,1
5864,Brussels - Microsoft Corporation said on Monday it is ready to put a stripped down version of Windows on the market if ordered to do so by a European court.,3
5865,Spain's foreign minister defends his claim that the former government supported the 2002 Venezuela coup.,1
5866,"House prices will decline 2 per cent over the next year as the market experiences a  quot;measured slowdown quot;, the Halifax said yesterday.",3
5867,Police say the blast occurred less than 90 minutes after a previous explosion at the same site injured seven other people. The police had been conducting forensic research at the site of a bomb blast in the ,1
