,text,label
9502, Lundin Mining (TSX: LUN OMX: LUMI) is a multinational minerals company with operations in Sweden Ireland Spain Portugal the Democratic Republic of Congo and Russia. Lundin Mining is headquartered in Toronto Ontario and trades on the Toronto Stock Exchange as part of the S&P/TSX 60 index. The company also trades on the Swedish Nordic Exchange with an overall market capitalization of around 1.7 billion CAD as at July 14 2009.,1
9503, Flight of the Snow Geese is a nature documentary from the Survival series.,13
9504, Heroes or Ghosts is the debut album by the Irish indie act The Coronas released in October 2007 by 3ú Records and published by Little Rox Music. An Irish language version of the titular song was also recorded called Taibhsí nó Laoich.The title may be a reference to the Pink Floyd song Wish You Were Here which includes the lyric Did they get you to trade / Your heroes for ghosts,12
9505, Ulysses is a decommissioned robotic space probe whose primary mission was to orbit the Sun and study it at all latitudes. It was launched in 1990 studied the Sun in 1994/1995 and then once more in 2000/2001. In addition several comets were studied by the probe. The space probe was a joint venture of NASA and the European Space Agency (ESA).,6
9506, George Michael Leader (January 17 1918 – May 9 2013) was a Pennsylvania politician. He served as the 36th Governor of Pennsylvania from January 18 1955 until January 20 1959. He was a member of the Democratic Party and a native of York County Pennsylvania. As of 2013 he was the only person from that county ever to be elected governor of the state.,5
9507, Tule Valley also known as White Valley is a north-south trending endorheic valley within the Great Basin (geographically) Great Basin Desert (ecologically) and Basin and Range Province (tectonically) of west-central Utah. It is bounded on the west by the Confusion Range on the east by the House Range to the north by the Middle Range and the Great Salt Lake Desert and the south by Wah Wah Valley and the Wah Wah Mountains.,8
9508, Malaxis unifolia is a species of orchid occurring from eastern Canada central and eastern United States to Central America and the Caribbean.,11
9509, Coptodisca is genus of moths of the Heliozelidae family. It was described by Walsingham in 1895.,10
9510, Sissela Maria Kyle (born 17 March 1957 in Örgryte Gothenburg Sweden) is a Swedish actress and comedian.Kyle is the second cousin of the British singer Yusuf Islam (formerly Cat Stevens),3
9511, Parry Wayne Humphreys (1778 – February 12 1839) was an American politician who represented Tennessee in the United States House of Representatives.,5
9512, Oskari Mantere (September 18 1874 – December 9 1942) was a Finnish politician from the National Progressive Party who served as Prime Minister of Finland from December 1928 to August 1929.,5
9513, Halophytum ameghinoi is a species of herbaceous plant endemic to Patagonia. It is a succulent annual plant with simple fleshy alternate leaves. The plants are monoecious with solitary female flowers and inflorescences of male flowers on the same plant .Halophytum has sometimes been placed in its own family Halophytaceae.,11
9514, Evangelical United Brethren Church (also known as Christian Church) is a historic church at 302 Fifth Street in Dayton Oregon.It was built in 1883 and added to the National Register of Historic Places in 1987.,7
9515, Helen Folasade Adu OBE (Yoruba: Fọláṣadé Adú; born 16 January 1959) better known as Sade (/ʃɑːˈdeɪ/ shah-DAY) is a British singer-songwriter composer and record producer. She first achieved success in the 1980s as the frontwoman and lead vocalist of the Brit and Grammy Award-winning English group Sade. She has been nominated six times for the Brit Award for Best British Female.,3
9516, The Opat River is a tributary of the Olt River in Romania.,8
9517, For the 1928 Stutz land speed record car see Stutz Black Hawk SpecialThe Stutz Blackhawk was an American luxury car manufactured from 1971 through 1987. Other than the name it bears no resemblance with the original Stutz Blackhawk (1929-1931). The Stutz Motor Company was revived in August 1968 by New York banker James O'Donnell. He joined forces with retired Chrysler stylist Virgil Exner who designed the new Blackhawk.,6
9518, Rurouni Kenshin: Meiji Swordsman Romantic Story (Japanese: るろうに剣心 -明治剣客浪漫譚- Hepburn: Rurōni Kenshin Meiji Kenkaku Romantan) also known as Rurouni Kenshin and Samurai X is a Japanese manga series written and illustrated by Nobuhiro Watsuki. The story takes place during the early Meiji period in Japan and follows a former assassin from the Bakumatsu named Himura Kenshin who becomes a wanderer to protect the people of Japan.,14
9519, The Leonardo da Vinci Engineering School (ESILV) is a five-year engineering school in Paris France. It was placed 10th among French engineering schools Post-bac in the 2010 Le Point rankings. It is fully accredited to award the title of ingénieur by the French Commission of Engineering Titles and it is one of France's top schools. ESILV is part of the Pole Universitaire Léonard de Vinci. The director of the school is Professor Michel Bernadou.,2
9520, The Taking of Pelham 123 is a 2009 American thriller film directed by Tony Scott and starring Denzel Washington and John Travolta. It is a film adaptation of the novel by Morton Freedgood (writing under the pseudonym John Godey) and is a remake of the original 1974 film adaptation which was also remade in 1998 as a TV film. Production began in March 2008 and it was released on June 12 2009.,13
9521, ZMC is the U.S. Navy designation for an airship (Z) of metal-clad (MC) construction. The ZMC-2 was the only airship to carry this designation.,1
9522, Kikuzuki (菊月 ”chrysanthemum moon”) was one of twelve Mutsuki-class destroyers built for the Imperial Japanese Navy following World War I. Advanced for their time these ships served as first-line destroyers through the 1930s but were considered obsolescent by the start of the Pacific War.The ship's name Kikuzuki is also a reference to the ninth month of the lunar calendar.,6
9523, The Saturn Aura was a mid-size car produced under the Saturn brand of American automaker General Motors. It debuted as a concept car at the North American International Auto Show in January 2005. The production model of the Aura was shown at the 2006 New York Auto Show in April with production commencing in North America in the summer of 2006 for the 2007 model year. The Aura replaced the Saturn L-Series which was discontinued after the 2005 model year.,6
9524, Fritillaria striata known by the common name Striped adobe lily is an uncommon species of fritillary.,11
9525, Mittelsberg is a mountain of Landkreis Waldeck-Frankenberg Hesse Germany.,8
9526, Santosham (English translation: Happiness) is a Telugu romantic comedy film which was written and directed by debutant Dasharath. The film stars Akkineni Nagarjuna and Shriya Saran making her second release in Telugu after Ishtam in lead with Gracy Singh making her debut in Telugu cinema industry after her lead role in Hindi film Lagaan while Prabhu Deva making his comeback to Telugu cinema after a long gap in an extended cameo appearance.,13
9527, Salvia mexicana (Mexican sage) is a herbaceous shrubby perennial native to a wide area of central Mexico growing at elevations from 2600 to 8500 feet. It grows in tropical areas in the south and arid subtropical habitats in the north often at the edges of forests.Salvia mexicana grows 3–9 feet tall and 3–4 feet wide in cultivation with leaves ranging from mid-green and glabrous to gray green with short hairs. The inflorescences also vary in length and in size of flower.,11
9528, The Holden VC Commodore is an automobile that was produced in Australia by the General Motors division Holden between 30 March 1980 and October 1981. The VC Commodore was succeeded by the Holden VH Commodore and is distinguished by its 'egg-crate' style grille.,6
9529, William Ross Turpin (born February 8 1971) is an American musician. He is best known for being the bassist of the rock band Collective Soul. He is also a solo artist and tours with his backing band The Way. His debut EP The Lighthouse was released in 2011.,3
9530, The Sword and the Circle King Arthur and the Knights of the Round Table is a children's novel written by Rosemary Sutcliff and was first published in 1981. The story is a retelling of the story of King Arthur and his Knights of the Round Table.,14
9531, José Pierre Vunguidica (born 3 January 1990 in Luanda) is an Angolan footballer who plays in Germany for SV Wehen Wiesbaden.In November 2010 he made his debut for the first-team of Bundesliga side Köln as a substitute in a 4–0 defeat against Borussia Mönchengladbach. In January 2011 he was loaned out to Kickers Offenbach. Vunguidica moved to 3. Fußball-Bundesliga club Wehen Wiesbaden on a free transfer in July 2012.,4
9532, The White Abacus is a 1997 science fiction novel by Damien Broderick. It follows the story of Telmah Lord Cima who travels to Earth from a far-off world and becomes friends with a computer-augmented being called Ratio.,14
9533, Thomas Adams School is a Shropshire Council maintained secondary school in Wem. The school takes pupils from ages 11–18 and currently has just over 1400 on roll. Unusually for a state school there is a boarding unit. The school has the Schools for Health Award and in 2002 obtained Media Arts College status.,2
9534, Real Gone Cat is a 2006 film directed by Robert Sucato and starring Dennis Rowland and Scott Hopkins. The film was an official selection of both the Sedona Film Festival and the Phoenix Film Festival. Hopkins wrote and starred in the film with Rowland.,13
9535, Mika Špiljak (28 November 1916 – 18 May 2007) was a Croatian politician in the Socialist Federal Republic of Yugoslavia.He was born in Odra Sisačka (part of Sisak). His father Dragutin was a railway worker. Špiljak began working at the age of 16.,5
9536, Tavan Dasht-e Olya (Persian: تواندشتعليا‎ also Romanized as Tavān Dasht-e ‘Olyā; also known as Tavān Dasht Tavāndasht-e Bālā and Tawān Dasht) is a village in Malmir Rural District Sarband District Shazand County Markazi Province Iran. At the 2006 census its population was 336 in 101 families.,9
9537, Life Christian School is a private Christian school in Aloha Oregon United States.The school is now accredited by AdvancED.,2
9538, Database Marketing Agency (DMA) is a database company headquartered in Beaverton Oregon. It is a provider of profitability systems to financial institutions in the U.S. and Canada that offer financial services in the forms of both retail banking and business banking. Banks in the U.S. are overseen by the Federal Deposit Insurance Corporation and credit unions in the U.S.,1
9539, Manouria is a genus of tortoise in the Testudinidae family. It contains the following species: Impressed Tortoise (Manouria impressa) Manouria emys Manouria sondaari - an extinct giant land tortoise from Luzon Island Philippines.↑,10
9540, Der Stechlin is a novel by Theodor Fontane written between 1895 and 1897 and first published in the literary journal Über Land und Meer. It was published in book form in 1898. It is Fontane's second longest novel and last novel before he died about a year after its publication.,14
9541, Back It Up!! is a promotional live album from Nils Lofgren initially released 1975. The title of the original vinyl LP was Back It Up!! – Nils Lofgren Live – An Authorized Bootleg. Although the recording was officially released by A&M Records the artwork was designed to give the appearance of a live bootleg recording similar to Decca Records' original vinyl release of the Who's Live at Leeds in 1970 which was a legitimate live album designed to look like a bootleg.,12
9542, Poeciliopsis monacha is a species of fish in the Poeciliidae family. It is endemic to Mexico.,10
9543, Coventya Group is in the specialty chemicals industry for electrolytic surface finishing including the processes relating to metal deposits through chemical reduction (such as electroless nickel) plating. Its processes are used in the so-called GMF (General Metal Finishing) industry.The group is present in more than 40 countries employs more than 400 people (2010) and has a turnover of more than 100 million Euros. The group was created in 1927 as Société Continentale Parker.,1
9544, Splendrillia carolinae is a species of sea snail a marine gastropod mollusk in the family Drilliidae.,10
9545, The Sea (2005) is the eighteenth novel by Irish writer John Banville. It won the 2005 Man Booker Prize.,14
9546, Tarjanne (also Tarjannevesi) is a medium-sized lake in Finland. It is situated in the municipalities of Ruovesi Virrat and Mänttä-Vilppula in the Pirkanmaa region in western Finland. The lake is part of the Kokemäenjoki basin. The main inflows are the lake Vaskivesi and a chain of lakes north of it in the west and a chain of lakes from the lake Pihlajavesi in the north. The lake drains into the Lake Ruovesi in the south.,8
9547, Seleki is a village in Basse Casamance in the south of Senegal. The presence of cases à impluvium typical of Jola architecture greatly contribute to the reputation of the village.,9
9548, Gene Cook (January 11 1932 – February 14 2002) was a player in the National Football League an honored executive in minor league baseball and a long-time elected official in Toledo Ohio.Cook is a member of the International League Hall of Fame.,4
9549, Lisa Wants to Talk to You is the title of the fourth album by experimental musician Gary Wilson released on September 15 2008 by the Echo Park-based label Human Ear Music.,12
9550, Birger Malmsten (23 December 1920 – 15 February 1991) was a Swedish actor. He had many roles in Ingmar Bergman's films.,3
9551, Ulead Systems (Chinese: 友立資訊; pinyin: Yǒulì Zīxùn; Pe̍h-ōe-jī: Iú-li̍p-chu-sìn) is a Taiwanese computer software company headquartered in Neihu district in Taipei Taiwan. It is a subsidiary of Corel.,1
9552, Performance Bikes often known by the shortened form of PB is a monthly British motorcycling magazine which evolved during the 1980s from the long-running Motorcycle Mechanics.,14
9553, Thomas William Cyril Gilhepsy (born 18 February 1898 - 1985) is a former English footballer who made almost 200 Football League appearances for seven different clubs as an outside right.,4
9554, The Orfordville Depot is located in Orfordville Wisconsin. It was added to the National Register of Historic Places in 1988.,7
9555, Instituts d'études politiques (English: Institutes of Political Studies) or IEPs are nine publicly owned institutions of higher learning in France. They are located in Aix-en-Provence Bordeaux Grenoble Lille Lyon Paris Rennes Strasbourg and Toulouse and their vocation is the study and research of contemporary political science.,2
9556, The Year's Best Fantasy Stories: 11 is an anthology of fantasy stories edited by Arthur W. Saha. It was first published in paperback by DAW Books in November 1985.The book collects thirteen novelettes and short stories by various fantasy authors originally published in 1984 and deemed by the editor the best from the period represented together with an introduction by the editor. It includes one posthumously published work (the story by Smith).,14
9557, Mike Robinson is a retired American soccer forward who played one season for the Philadelphia Fury in the North American Soccer League.,4
9558, Charles Lacy Craig (1872 - August 7 1935) was the comptroller for New York City.,5
9559, Aechmea incompta is a species of the genus Aechmea. This species is endemic to Brazil.,11
9560, Harbor–UCLA Medical Center is a 570-bed public teaching hospital located at 1000 West Carson Street in Torrance California within Los Angeles County United States. Harbor–UCLA Medical Center is funded by the County of Los Angeles and serves as the Level I Trauma Center for the South Bay area.,7
9561, Cynarctoides emryi is an extinct species of Cynarctoides belonging to the subfamily Borophaginae and tribe Phlaocyonini a canid which inhabited most of west central North America from the Miocene epoch (Hemingfordian stage) living 23.0–5.3 mya and existed for approximately 17.7 million years.,10
9562, Hills Adventist College is a K-12 Christian school with an Early Learning Centre (Preschool). It is split across two campuses in Sydney New South Wales Australia and educates over 300 students each year.[citation needed] The junior school is in Castle Hill and the senior school (Years 5-12) is in Kellyville. It is part of the Seventh-day Adventist Church's worldwide educational system.,2
9563, Whom God Forgives (Spanish: Amanecer en Puerta Oscura) is a 1957 Spanish action film directed by José María Forqué. At the 7th Berlin International Film Festival it won the Silver Bear Extraordinary Prize of the Jury award.,13
9564, Lola Chacain is a soukous recording artist composer and vocalist in the Democratic Republic of the Congo (DRC). He was once a member of the soukous band TPOK Jazz led by François Luambo Makiadi which dominated the Congolese music scene from the 1950s to the 1980s.,3
9565, Mode Gakuen Spiral Towers (モード学園スパイラルタワーズ Mōdo gakuen supairaru tawāzu) is a 170-metre (558 ft) 36-story educational facility located in Nakamura-ku Nagoya Aichi Japan. The building is home to three vocational schools: Nagoya Mode Gakuen HAL Nagoya and Nagoya Isen.,7
9566, Scilloideae is a large subfamily of the monocot family Asparagaceae in the order Asparagales. It may also be treated as a separate family Hyacinthaceae within the Asparagales. The Scilloideae are herbaceous perennial bulbous flowering plants. They include many familiar garden plants such as Hyacinthus (hyacinths) Hyacinthoides (bluebells) Muscari (grape hyacinths) and Scilla (squills or scillas).,10
9567, Desmond Robert Cristofani known as Bob Cristofani (14 November 1920 – 21 October 2002) was an Australian cricketer who played 18 first-class matches in the 1940s. 14 of those games were for the Australian Services three for New South Wales and one for the Dominions.His best performances were both for the Australian Services side in the 1945 Victory Tests against England.,4
9568, Nordic Paper AS is a Norwegian industrial company operating in Norway and Sweden. It was founded in 2001 when Peterson Scanproof a branch of M. Peterson & Søn which consisted of production units in Greåker (formerly owned by Greaker Industrier) and Säffle was merged with a paper factory in Geithus owned by Norske Skog Union.The craft paper producer M. Peterson & Søn retained ownership after the reorganization into Nordic Paper together with Norske Skog Union's parent Norske Skogindustrier.,1
9569, Holden is a lake in the municipality of Lierne in Nord-Trøndelag county Norway. The 3.61-square-kilometre (1.39 sq mi) lake lies north of the lakes Lenglingen and Gusvatnet. The municipal center Sandvika is located about 20 kilometres (12 mi) to the north of the lake.,8
9570, Vachhavad is a village in Mahuva Taluka in Surat District in Gujarat State in India. Vachhavad is 55 km from the district capital Surat and 317 km from the state capital Gandhinagar.,9
9571, Curticella is a genus of tephritid or fruit flies in the family Tephritidae.,10
9572, Tinantia pringlei sometimes known as the Mexican Wandering Jew is a perennial alpine plant in the dayflower family native to Mexico. The species is grown as an ornamental plant in temperate areas for its attractive spotted purple foliage and lavender flowers. It is also a common weed of greenhouses. The plants reproduce primarily or exclusively through self-pollination.,11
9573, Buddy Jewell is the third studio album by American country music singer Buddy Jewell. The album was Jewell's major-label debut and his first album since winning season one of Nashville Star. As part of the Nashville Star prize the album was produced by Clint Black and recorded entirely in ten days.Buddy Jewell was released on July 1 2003 by Columbia Records.,12
9574, Centennial College of Applied Arts and Technology is a diploma and degree granting college located in Toronto Ontario Canada. It is the oldest publicly funded college in Ontario. Its four campuses are situated to serve the eastern portion of the Greater Toronto Area. The enabling legislation is the Ministry of Training Colleges and Universities Act.Centennial College is recognized as one of the most culturally diverse post-secondary institutions in Ontario.,2
9575, Dr. Tamás Szabó (born May 2 1957) is a Hungarian physician and politician member of the National Assembly (MP) for Jászberény (Jász-Nagykun-Szolnok County Constituency I) and mayor of the town since 2010.He was elected a member of the Committee on Health on May 14 2010.,5
9576, Shakespeare is the debut album by comedian Anthony Jeselnik released digitally on September 21 2010 by Comedy Central Records.,12
9577, The MV Discovery Sun was the flagship and sole ship of Discovery Cruise Lines a Miami-based tour operator. She was built in Lübeck Germany in 1968 and was renovated in 1995 and then updated in 2000. She previously was named Scandinavian Sun for day cruise operator Sea Escape.The MV Discovery Sun provided daily service (except Wednesdays) from Fort Lauderdale to Grand Bahama Island and acted as a passenger cruise ferry service for both Bahamians and tourists.,6
9578, Tobey Homestead is an historic farmhouse at Main Street and Sandwich Road in Wareham Massachusetts.The Second Empire/Federal style house was built in 1825 and added to the National Register of Historic Places in 1986.,7
9579, The Isaac Lewis House in Stratford Connecticut was added to the National Register of Historic Places in 1991.It is located at 50 Paradise Green Place in Stratford.The house is currently used as a funeral home.,7
9580, The sloop Essex Junior formerly the British whaler Atlantic Captain Obadiah (or Obed) Wier (or Wyer of Nantucket) was captured by the frigate Essex Captain David Porter off the Galapagos Islands on 29 April 1813. Porter took Atlantic to use as a tender named her Essex Junior and placed her under the command of Commander John Downes. The British recaptured her on 28 March 1814 when the captured Essex. They then sent Essex Junior to New York as a cartel.,6
9581, Charley's Web is an Australian film shot in 1984 about a man who dreams of being Prime Minister.,13
9582, Alliaria is a genus of flowering plants in the mustard family.Species include:Alliaria petiolataAlliaria brachycarpa↑,11
9583, James Lowry Jr. (1820 – July 20 1876) was Mayor of Pittsburgh from 1864 to 1866.,5
9584, The Gruppo Sanpaolo IMI was one of Italy's major banking and insurance groups based in Turin. It employed about 44000 people and had about 7 million customers.On August 24 2006 a merger with Banca Intesa was announced which on 1 December 2006 was approved by the joint meetings of the shareholders of Banca Intesa and Sanpaolo IMI.,1
9585, Iliff School of Theology is a graduate theological school founded in 1892.,2
9586, P.A. Denny is a 109-foot (33 m) long three-deck paddle wheel boat that cruised the Kanawha River in the eastern United States for nearly three decades as a tour boat. It provided excursions and parties before leaving for Ohio in August 2004.P.A. Denny is now based in Cincinnati Ohio operated by the Ohio River Valley Water Sanitation Commission's educational foundation. It is renamed the P.A. Denny River Education Center and is used as a floating classroom with periodic excursions.,6
9587, Pereira Maintains (Italian: Sostiene Pereira) is a 1994 novel by the Italian writer Antonio Tabucchi. It is also known as Pereira Declares and Declares Pereira. Its story follows Pereira a journalist for the culture column of a small Lisbon newspaper as he struggles with his conscience and the restrictions of the fascist regime of Antonio Salazar. Antonio Tabucchi won the Premio Campiello Viareggio Prize and Premio Scanno in 1994 for the novel.,14
9588, Danny aus den Birken (born February 15 1985) is a German professional ice hockey goaltender. He is currently playing for Kölner Haie in the Deutsche Eishockey Liga (DEL).,4
9589, Myristica guatteriifolia is a species of plant in the Myristicaceae family. It is found in Indonesia Malaysia Myanmar the Philippines and Vietnam.,11
9590, Yamhill Carlton High School is a public high school in Yamhill Oregon United States. The school was built in the 1930s and was to cost $65000 with the Public Works Administration providing $27000 towards the project.,2
9591, Kelly Townsend (born September 27 1968) is an American politician and a Republican member of the Arizona House of Representatives representing District 16 since January 14 2013.,5
9592, Łęczno [ˈwɛnt͡ʂnɔ] is a village in the administrative district of Gmina Sulejów within Piotrków County Łódź Voivodeship in central Poland. It lies approximately 4 kilometres (2 mi) south-west of Sulejów 14 km (9 mi) south-east of Piotrków Trybunalski and 57 km (35 mi) south-east of the regional capital Łódź.,9
9593, With My Song is a 1980 album by Debby Boone and her second studio album of that year. It was also her first to feature Christian music.,12
9594, The King Fahd Hospital of the University (KFHU) in Khobar Saudi Arabia ten kilometres south of the Uinversity of Dammam(previously called King Faisal University) was founded in 1981 (1401H). The hospital's main purpose is the training of students during their clinical years.It has a 440-bed capacity distributed in a four-floor building. Each floor has different wards and serves a different category of patients.,7
9595, Rosie M. Collins Sorrells School of Education and Social Services is a magnet secondary school located in Dallas Texas United States. It is a part of the Dallas Independent School District and is within the Yvonne A. Ewell Townview Magnet Center. In 2012 it was ranked 7th out of the top 10 high schools in North Texas by Children at Risk a research and advocacy institute dedicated to helping children.,2
9596, Rachel Alexandra (foaled January 29 2006 in Kentucky) is a retired American Thoroughbred racehorse and the 2009 Horse of the Year. When she won the 2009 Preakness Stakes the second leg of the Triple Crown she became the first filly to win the race in 85 years (the last filly to win was Nellie Morse in 1924).,10
9597, Polygonum polygaloides is a species of flowering plant in the knotweed family known by the common names milkwort knotweed and polygala knotweed. It is native to much of western North America where it can be found in many types of moist habitat. It is a variable species usually divided into a number of subspecies.,11
9598, Norantea brasiliensis is a species of flowering plant in the Marcgraviaceae family. It is a vine native to Brazil.,11
9599, Honoured Enemy (or Honored Enemy in the US) is a fantasy novel by Raymond E. Feist and William R. Forstchen. Honoured Enemy is the first book written in the Legends of the Riftwar and is the only one of the series to be coauthored by William R. Forstchen. The story is set in the fantasy world of Midkemia which is the world used for the majority of Raymond E.,14
9600, The silver dory Cyttus australis is a dory in the genus Cyttus found around southern Australia on the continental shelf at depths of between 10 and 350 m. Its length is about 40 cm.,10
9601, The history of Baldwin Wallace University dates back to 1828 when co-founder John Baldwin settled in present day Berea Ohio. His founding eventually established Baldwin–Wallace College. This founding of present day Baldwin Wallace University began when Baldwin Institute was established in 1845. With the help of James Wallace Baldwin Institute began offering college courses.,2
9602, Malice is a 1993 American thriller film directed by Harold Becker. The screenplay by Aaron Sorkin and Scott Frank is based on a story by Jonas McCord. It stars Alec Baldwin Nicole Kidman and Bill Pullman.,13
9603, Bridgeport High School is a public high school in Bridgeport Ohio. It is the only high school in the Bridgeport Exempted Village School District. Bridgeport plays in the Ohio Valley Athletic Conference. Their mascot is the Bulldog and the school colors are Columbia blue black and white. The school moved to its current location at 55707 Industrial Dr in January 2007. The new school complex houses all Pre-K - 12 students.,2
9604, James Anthony Patrick Jimmy Carr (born 15 September 1972) is an English stand-up comedian television host and actor known for his signature laugh deadpan delivery dark humour and use of edgy one-liners. He is also a writer actor and presenter of radio and television. Carr moved to a career in comedy in 2000 and has become a successful comedian.,3
9605, Kaufmann's was a local department store that originated in Pittsburgh Pennsylvania. It was owned in the early 20th century by Edgar J. Kaufmann patron of 'Fallingwater'. In the post-war years the store became a regional chain in the eastern United States and was last owned by Federated Department Stores. At the height of its existence it had some 59 stores in 5 states. Formerly part of May Department Stores prior to that company's acquisition by Federated on Aug.,1
9606, Anar-e Shirin (Persian: انارشيرين‎ also Romanized as Anār-e Shīrīn) is a village in Gevar Rural District Sarduiyeh District Jiroft County Kerman Province Iran. At the 2006 census its existence was noted but its population was not reported.,9
9607, Psychotria adamsonii is a species of plant in the Rubiaceae family. It is endemic to French Polynesia.,11
9608, The Blériot X was an unfinished early French aeroplane by Louis Blériot. Its design was quite unlike anything else he had built and was modelled closely on the successful aircraft of the Wright brothers: a pusher biplane with elevators and rudders carried on outriggers. After exhibiting it at the Salon de l'Automobile et de l'Aéronautique in Paris in December 1908 Bleriot abandoned it and returned to developing his increasingly successful monoplane designs.,6
9609, Thomas Peter Tom Lowe (born 23 April 1978 Stockport England) is an English-born singer and actor.,3
9610, USS Porter (Torpedo Boat No. 6/TB-6) was a torpedo boat the first of her class launched in 1896 served during the Spanish-American War and struck in 1912. She was the first Navy ship named for Commodore David Porter and his son Admiral David Dixon Porter.Porter was laid down in February 1896 by Herreshoff Manufacturing Co. Bristol Rhode Island: launched on 9 September 1896 sponsored by Miss Agnes M.,6
9611, Wesray Capital Corporation was an early private equity firm focusing on leveraged buyout investments. The firm was founded by former US Secretary of the Treasury William E. Simon and former New Jersey Nets owner Ray Chambers.The firm is known for its 1982 investment in Gibson Greetings as well as for its involvement in seeding other notable private equity firms in the 1990s including Vestar Capital Partners and Catterton Partners.The firm was based in New York City.,1
9612, La Mécanique du cœur (English version: The Boy with the Cuckoo-Clock Heart) is a book written by Mathias Malzieu lead singer of the French rock band Dionysos (who have recorded a concept album based upon the story). The book has sold well in Malzieu's native France.,14
9613, Sarcopoterium is a genus of flowering plants in the rose family. The genus is synonymous to Poterium. The sole species within this genus Sarcopoterium spinosum is common to the southeast Mediterranean region and Middle East. It is a perennial bush with small flowers in inflorescence. Sarcopoterium spinosum flowers in February to April and its fruits mature in autumn then fall to earth to germinate with the rain water.Sarcopoterium spinosum has spines.,11
9614, Smiley Lewis (July 5 1913 – October 7 1966) was an American New Orleans rhythm and blues musician. The journalist Tony Russell in his book The Blues - From Robert Johnson to Robert Cray stated Lewis was the unluckiest man in New Orleans. He hit on a formula for slow-rocking small-band numbers like 'The Bells Are Ringing' and 'I Hear You Knocking' only to have Fats Domino come up behind him with similar music more ingratiatingly delivered.,3
9615, John F. Kennedy Catholic High School is a private Catholic high school in Burien Washington located in the Roman Catholic Archdiocese of Seattle.,2
9616, Pell City High School is the only high school serving the Pell City School system. The school has approx. 1200 students in grades 9-12 and just recently finished adding on a $7.5 million multi-purpose building which houses a 2200 seat sports arena as well as a 400 seat theatre. The school offers an advanced diploma track that allows students to take honors classes in math and the sciences and honors or AP classes in English Chemistry and History.,2
9617, M.A.D.E. is the third studio album by rapper Memphis Bleek. It was released on December 16 2003 and at best it reached #35. The first single released from the album was Round Here which featured Trick Daddy and T.I. and production from Just Blaze. The second single was Need Me In Your Life which featured Nate Dogg.,12
9618, The Pârâul Sărat is a tributary of the Orășanul River in Romania.,8
9619, St. Alexander Nevsky Chapel is a historic Russian Orthodox church chapel in Akutan Alaska. It was built in 1918 as a replacement to an 1878 building and used much of the same lumber. It served the Russian Orthodox community in the trading port of Akutan.It was added to the National Register of Historic Places in 1980.,7
9620, Nevacolima is a genus of snout moths. It was described by Neunzig in 1994.,10
9621, R. Nelson Snider High School is a secondary school in the Fort Wayne Community Schools system serving the north central and northeast neighborhoods of Fort Wayne Indiana.,2
9622, Franco Debono (born 9 March 1974) is the current Commissioner of Laws of Malta appointed by the Labour-led administration of Joseph Muscat on 24 March 2013. Debono is a criminal defence lawyer. From 2008 until 2013 served one term as Member of Parliament for the Nationalist Party. During his stay in parliament Debono became known for frequently rebelling against the Cabinet led by Lawrence Gonzi which Debono considered an evil clique and held responsible for suffocating meritocracy.,5
9623, Android is a 1982 science fiction film directed by Aaron Lipstadt and starring Don Keith Opper and Klaus Kinski. The film follows the story of a scientist and his assistant who are working on an illegal android program from their lab on a space station in orbit of the Earth.The film was voted Best Science Fiction Film in 1983 by The Age but has received a somewhat mixed reaction from critics.,13
9624, Mangifera campnospermoides is a species of plant in the Anacardiaceae family. It is endemic to Indonesia. It is a Critically endangered species threatened by habitat loss.,11
9625, Witchcraft Rebellion is an album by Old Time Relijun released in 2001 on K Records.,12
9626, Bruno Bruni (born 25 September 1955) is a retired Italian high jumper.,4
9627, USS Haste (PG-92) was one of a group of Canadian corvettes turned over to the United States Navy and manned by the Coast Guard. She was laid down as CN-310 by Morton Engineering & Dry Dock Co. Quebec Canada and launched on 22 August 1942 as HMS Mandrake. She was taken over by the US Navy renamed Haste and commissioned on 6 April 1943 Lieutenant W. A.,6
9628, Arcadis UK was a Quantity Surveying firm whose head office was based in London. The firm also had offices in Manchester Leeds Newmarket Birmingham Camberley Bristol Edinburgh and Glasgow. The firm ceased to exist in November 2011 when it was merged into EC Harris.,1
9629, Paul Gerard Menhart (born March 25 1969 in St. Louis Missouri) is a former pitcher for three teams in Major League Baseball.He attended Western Carolina University. In 1995 he played for the Toronto Blue Jays; the following year he moved to the Seattle Mariners; and in 1997 he played for the San Diego Padres.,4
9630, Trichomycterus trefauti is a species of pencil catfish presently only known from the upper basin of the São Francisco River in Minas Gerais state Brazil.This is a small cylindrical catfish (35–55 mm standard length) which can most readily be distinguished from its congeners by its uniformly grey colouring marked only by a distinctive elliptical dark spot at the base of the caudal fin.,10
9631, Scorcher was the name of a football-themed British comic magazine published by IPC between January 1970 and June 1971. In July 1971 it joined with another football-themed comic Score to form Scorcher and SCORE before finally merging into Tiger to become TIGER and Scorcher.,14
9632, The Life and Times of Rosie the Riveter is a 1980 documentary film by Connie Field about the American women who went to work during World War II to do men's jobs.,13
9633, Juan Alfredo Pinto Saavedra (born 2 November 1953) is the current Ambassador of Colombia to India with concurrent accreditation to Iran Nepal Sri Lanka Bangladesh and until 2011 to Indonesia.,5
